time,open,high,low,close,tick_volume,spread,real_volume
2011-04-12 02:00:00,1462.62,1462.62,1455.4,1457.22,955,50,0
2011-04-12 03:00:00,1457.24,1458.7,1456.47,1458.62,507,50,0
2011-04-12 04:00:00,1458.7,1458.8,1456.84,1456.9,475,50,0
2011-04-12 05:00:00,1456.82,1457.1,1453.7,1455.3,689,50,0
2011-04-12 06:00:00,1455.24,1457.5,1454.2,1456.5,555,50,0
2011-04-12 07:00:00,1456.34,1456.6,1455.13,1456.2,443,50,0
2011-04-12 08:00:00,1456.12,1457.84,1455.24,1456.7,771,50,0
2011-04-12 09:00:00,1456.74,1461.1,1456.3,1459.72,774,50,0
2011-04-12 10:00:00,1459.75,1463.4,1459.5,1462.5,770,50,0
2011-04-12 11:00:00,1462.45,1464.2,1459.8,1463.0,815,55,0
2011-04-12 12:00:00,1462.95,1464.2,1461.1,1461.63,627,50,0
2011-04-12 13:00:00,1461.5,1462.1,1457.9,1461.8,771,50,0
2011-04-12 14:00:00,1461.75,1467.2,1459.9,1465.3,1283,50,0
2011-04-12 15:00:00,1465.5,1467.1,1458.4,1459.4,1632,55,0
2011-04-12 16:00:00,1459.5,1460.8,1445.63,1450.2,1955,50,0
2011-04-12 17:00:00,1450.0,1452.55,1446.3,1449.6,1991,57,0
2011-04-12 18:00:00,1449.65,1453.7,1447.6,1453.2,1417,55,0
2011-04-12 19:00:00,1453.15,1453.83,1450.0,1451.55,1143,55,0
2011-04-12 20:00:00,1451.65,1452.65,1450.0,1451.5,1106,50,0
2011-04-12 21:00:00,1451.6,1453.1,1449.68,1452.4,808,50,0
2011-04-12 22:00:00,1452.45,1453.0,1451.2,1452.6,321,50,0
2011-04-13 01:00:00,1452.35,1453.7,1451.5,1452.68,259,50,0
2011-04-13 02:00:00,1452.6,1456.2,1452.05,1455.68,769,50,0
2011-04-13 03:00:00,1455.63,1456.0,1452.9,1454.3,617,50,0
2011-04-13 04:00:00,1454.1,1455.3,1453.2,1455.1,448,50,0
2011-04-13 05:00:00,1455.2,1456.95,1454.5,1456.6,345,50,0
2011-04-13 06:00:00,1456.7,1457.6,1456.1,1457.2,587,50,0
2011-04-13 07:00:00,1457.25,1458.45,1456.65,1456.9,681,53,0
2011-04-13 08:00:00,1456.93,1458.75,1456.6,1458.13,804,55,0
2011-04-13 09:00:00,1458.18,1459.3,1457.3,1458.45,922,50,0
2011-04-13 10:00:00,1458.5,1459.1,1455.83,1457.2,1230,55,0
2011-04-13 11:00:00,1457.0,1459.15,1455.93,1457.95,969,54,0
2011-04-13 12:00:00,1457.9,1458.8,1457.15,1458.03,775,57,0
2011-04-13 13:00:00,1458.0,1461.1,1456.7,1460.68,1051,55,0
2011-04-13 14:00:00,1460.65,1462.1,1457.65,1461.75,1456,60,0
2011-04-13 15:00:00,1461.8,1461.85,1457.43,1457.7,1904,60,0
2011-04-13 16:00:00,1457.75,1461.15,1456.0,1461.15,2106,55,0
2011-04-13 17:00:00,1461.3,1461.5,1455.2,1455.9,1806,52,0
2011-04-13 18:00:00,1456.0,1457.43,1451.1,1454.55,2008,50,0
2011-04-13 19:00:00,1454.6,1455.7,1452.93,1455.5,1495,50,0
2011-04-13 20:00:00,1455.53,1458.0,1454.0,1457.3,1317,50,0
2011-04-13 21:00:00,1457.25,1458.1,1455.43,1455.43,731,50,0
2011-04-13 22:00:00,1455.45,1457.0,1455.2,1456.97,310,50,0
2011-04-14 01:00:00,1456.18,1456.7,1455.6,1456.28,298,50,0
2011-04-14 02:00:00,1456.18,1458.3,1454.72,1455.88,643,50,0
2011-04-14 03:00:00,1455.83,1457.03,1454.2,1456.8,776,50,0
2011-04-14 04:00:00,1456.58,1458.7,1456.3,1458.6,453,50,0
2011-04-14 05:00:00,1458.4,1459.4,1458.13,1458.9,357,50,0
2011-04-14 06:00:00,1458.85,1459.4,1458.2,1458.8,430,50,0
2011-04-14 07:00:00,1458.6,1463.0,1458.33,1462.93,721,50,0
2011-04-14 08:00:00,1463.0,1463.72,1461.7,1462.18,949,50,0
2011-04-14 09:00:00,1462.2,1463.7,1460.65,1462.7,859,50,0
2011-04-14 10:00:00,1462.68,1463.0,1461.25,1461.78,705,50,0
2011-04-14 11:00:00,1461.88,1462.2,1455.2,1455.2,1325,50,0
2011-04-14 12:00:00,1455.1,1458.05,1454.13,1454.9,1319,55,0
2011-04-14 13:00:00,1454.88,1457.3,1452.3,1456.8,1490,57,0
2011-04-14 14:00:00,1456.85,1457.9,1453.8,1456.95,2249,55,0
2011-04-14 15:00:00,1457.0,1466.85,1456.63,1466.2,2399,50,0
2011-04-14 16:00:00,1466.25,1470.1,1464.55,1468.2,2394,50,0
2011-04-14 17:00:00,1468.35,1469.75,1466.3,1468.4,1897,50,0
2011-04-14 18:00:00,1468.35,1473.8,1467.55,1471.72,1448,50,0
2011-04-14 19:00:00,1471.78,1473.4,1470.6,1471.7,1119,50,0
2011-04-14 20:00:00,1471.78,1473.5,1471.58,1473.5,731,50,0
2011-04-14 21:00:00,1473.4,1474.55,1471.75,1474.4,764,50,0
2011-04-14 22:00:00,1474.45,1474.5,1473.25,1473.75,224,70,0
2011-04-15 01:00:00,1476.85,1477.9,1476.3,1477.7,271,50,0
2011-04-15 02:00:00,1477.75,1479.1,1476.9,1477.1,470,50,0
2011-04-15 03:00:00,1477.2,1477.2,1475.8,1476.45,336,50,0
2011-04-15 04:00:00,1476.5,1476.8,1473.95,1474.1,259,50,0
2011-04-15 05:00:00,1474.15,1475.45,1472.3,1474.0,425,50,0
2011-04-15 06:00:00,1474.03,1474.6,1473.05,1474.5,471,50,0
2011-04-15 07:00:00,1474.45,1475.9,1474.4,1475.78,277,50,0
2011-04-15 08:00:00,1475.95,1478.05,1474.7,1475.6,609,50,0
2011-04-15 09:00:00,1475.5,1477.5,1471.47,1471.6,815,50,0
2011-04-15 10:00:00,1471.7,1474.7,1471.4,1473.05,684,50,0
2011-04-15 11:00:00,1473.0,1474.3,1471.34,1472.85,696,50,0
2011-04-15 12:00:00,1472.8,1478.26,1472.8,1477.1,1113,54,0
2011-04-15 13:00:00,1477.05,1478.65,1476.19,1476.45,1146,58,0
2011-04-15 14:00:00,1476.43,1478.6,1472.3,1473.95,1601,58,0
2011-04-15 15:00:00,1473.95,1478.18,1472.4,1477.1,1617,53,0
2011-04-15 16:00:00,1477.03,1483.1,1476.22,1481.95,2011,50,0
2011-04-15 17:00:00,1482.0,1486.5,1481.8,1486.45,1494,53,0
2011-04-15 18:00:00,1486.5,1487.4,1483.74,1485.5,1281,50,0
2011-04-15 19:00:00,1485.53,1486.45,1483.8,1486.25,1074,53,0
2011-04-15 20:00:00,1486.3,1487.85,1484.75,1485.2,713,50,0
2011-04-15 21:00:00,1485.25,1487.0,1485.0,1487.0,636,50,0
2011-04-15 22:00:00,1487.05,1487.1,1485.97,1486.35,502,75,0
2011-04-18 01:00:00,1485.3,1487.45,1484.35,1487.45,299,75,0
2011-04-18 02:00:00,1487.53,1488.28,1485.58,1485.8,333,50,0
2011-04-18 03:00:00,1485.75,1486.55,1484.25,1485.0,403,50,0
2011-04-18 04:00:00,1484.9,1486.3,1484.35,1485.3,277,50,0
2011-04-18 05:00:00,1485.35,1486.5,1484.7,1485.5,147,50,0
2011-04-18 06:00:00,1485.7,1486.6,1485.6,1486.5,237,50,0
2011-04-18 07:00:00,1486.6,1487.3,1484.59,1485.4,429,50,0
2011-04-18 08:00:00,1485.5,1487.0,1484.35,1486.18,573,50,0
2011-04-18 09:00:00,1486.15,1486.8,1483.65,1485.2,933,50,0
2011-04-18 10:00:00,1485.25,1485.45,1484.15,1484.4,504,50,0
2011-04-18 11:00:00,1484.35,1485.2,1483.5,1484.05,570,50,0
2011-04-18 12:00:00,1484.1,1484.1,1480.15,1480.6,710,59,0
2011-04-18 13:00:00,1480.55,1481.3,1479.31,1479.45,620,50,0
2011-04-18 14:00:00,1479.7,1482.35,1477.3,1482.0,1004,50,0
2011-04-18 15:00:00,1481.84,1497.4,1481.5,1492.3,1422,50,0
2011-04-18 16:00:00,1492.2,1495.0,1483.0,1492.15,1517,70,0
2011-04-18 17:00:00,1492.0,1495.43,1489.4,1491.19,1299,75,0
2011-04-18 18:00:00,1491.18,1496.1,1490.7,1494.25,1123,55,0
2011-04-18 19:00:00,1494.3,1495.95,1491.3,1495.68,1134,50,0
2011-04-18 20:00:00,1495.7,1496.8,1494.78,1494.95,968,50,0
2011-04-18 21:00:00,1495.0,1496.28,1494.2,1496.0,407,50,0
2011-04-18 22:00:00,1495.9,1496.5,1494.75,1495.0,175,50,0
2011-04-19 01:00:00,1495.9,1496.1,1494.9,1495.5,25,70,0
2011-04-19 08:00:00,1491.05,1491.25,1489.95,1490.7,137,50,0
2011-04-19 09:00:00,1492.1,1494.6,1491.15,1494.3,113,50,0
2011-04-19 10:00:00,1494.65,1494.95,1493.35,1494.6,86,50,0
2011-04-19 11:00:00,1494.35,1496.35,1494.25,1495.3,52,50,0
2011-04-19 12:00:00,1495.25,1495.3,1492.85,1494.15,156,50,0
2011-04-19 13:00:00,1493.75,1497.4,1493.75,1495.5,52,50,0
2011-04-19 14:00:00,1494.6,1495.15,1491.2,1491.2,150,50,0
2011-04-19 15:00:00,1491.25,1493.95,1491.15,1492.35,125,50,0
2011-04-19 16:00:00,1489.75,1493.0,1489.4,1490.8,257,50,0
2011-04-19 17:00:00,1491.05,1495.35,1489.55,1494.75,297,50,0
2011-04-19 18:00:00,1495.4,1498.95,1493.45,1496.25,311,50,0
2011-04-19 19:00:00,1496.65,1496.9,1493.2,1496.2,263,50,0
2011-04-19 20:00:00,1496.25,1496.45,1493.85,1494.5,170,50,0
2011-04-19 21:00:00,1494.6,1497.4,1494.45,1496.65,133,50,0
2011-04-20 08:00:00,1499.55,1501.2,1499.55,1501.2,145,50,0
2011-04-20 09:00:00,1501.45,1502.3,1499.4,1500.1,75,50,0
2011-04-20 10:00:00,1500.65,1503.8,1500.65,1503.5,69,50,0
2011-04-20 11:00:00,1503.55,1505.3,1502.15,1503.1,141,50,0
2011-04-20 12:00:00,1503.2,1504.6,1502.18,1504.5,218,50,0
2011-04-20 13:00:00,1504.45,1504.6,1500.9,1500.9,145,50,0
2011-04-20 14:00:00,1501.9,1503.1,1501.3,1502.2,109,50,0
2011-04-20 15:00:00,1501.65,1502.8,1499.75,1501.55,293,50,0
2011-04-20 16:00:00,1501.6,1505.65,1500.8,1505.1,479,50,0
2011-04-20 17:00:00,1505.3,1505.3,1502.95,1504.1,302,50,0
2011-04-20 19:00:00,1497.28,1499.58,1495.83,1498.15,126,50,0
2011-04-20 20:00:00,1498.2,1500.65,1497.0,1499.45,76,50,0
2011-04-20 21:00:00,1499.95,1502.15,1498.95,1502.1,152,50,0
2011-04-21 08:00:00,1507.6,1507.6,1505.25,1506.25,120,0,0
2011-04-21 09:00:00,1506.0,1507.8,1504.2,1507.65,142,50,0
2011-04-21 10:00:00,1506.75,1507.7,1506.15,1507.65,124,50,0
2011-04-21 11:00:00,1507.4,1507.5,1506.4,1507.35,12,50,0
2011-04-21 12:00:00,1507.5,1507.5,1507.3,1507.3,4,50,0
2011-04-21 13:00:00,1507.75,1507.75,1506.85,1507.1,18,50,0
2011-04-21 14:00:00,1504.75,1504.75,1504.6,1504.75,5,50,0
2011-04-21 15:00:00,1502.4,1502.5,1501.95,1501.95,13,50,0
2011-04-21 19:00:00,1502.85,1505.35,1502.7,1505.2,227,50,0
2011-04-21 20:00:00,1505.25,1506.6,1504.75,1506.05,138,50,0
2011-04-21 21:00:00,1506.35,1507.95,1504.95,1504.95,102,50,0
2011-04-25 08:00:00,1516.23,1517.18,1515.98,1516.48,72,75,0
2011-04-25 09:00:00,1516.38,1517.98,1515.43,1517.98,153,75,0
2011-04-25 10:00:00,1517.58,1517.68,1516.38,1517.13,129,75,0
2011-04-25 11:00:00,1516.93,1517.63,1516.78,1517.18,151,75,0
2011-04-25 12:00:00,1517.23,1517.38,1516.58,1517.18,140,75,0
2011-04-25 13:00:00,1517.33,1517.88,1512.08,1512.08,95,75,0
2011-04-25 14:00:00,1513.13,1514.23,1510.73,1512.43,213,75,0
2011-04-25 15:00:00,1512.73,1513.83,1512.63,1512.98,111,75,0
2011-04-25 16:00:00,1505.43,1505.43,1503.18,1503.18,5,75,0
2011-04-25 17:00:00,1510.23,1510.33,1510.23,1510.33,7,75,0
2011-04-25 18:00:00,1512.13,1512.23,1509.63,1509.73,20,75,0
2011-04-25 19:00:00,1508.88,1508.93,1508.83,1508.83,4,75,0
2011-04-25 20:00:00,1509.58,1510.28,1508.53,1509.93,45,75,0
2011-04-25 21:00:00,1510.33,1510.63,1508.43,1508.43,97,75,0
2011-04-26 08:00:00,1499.5,1503.7,1499.5,1502.8,90,50,0
2011-04-26 09:00:00,1502.85,1505.5,1502.2,1504.63,650,50,0
2011-04-26 10:00:00,1504.59,1505.1,1503.1,1503.9,624,58,0
2011-04-26 11:00:00,1504.1,1506.1,1503.8,1504.23,634,50,0
2011-04-26 12:00:00,1504.0,1505.15,1501.4,1501.87,705,60,0
2011-04-26 13:00:00,1501.91,1505.6,1501.33,1504.9,714,59,0
2011-04-26 14:00:00,1505.0,1505.8,1502.68,1504.47,791,60,0
2011-04-26 15:00:00,1504.48,1504.82,1496.65,1497.6,1070,63,0
2011-04-26 16:00:00,1497.65,1501.8,1493.15,1500.38,1197,60,0
2011-04-26 17:00:00,1500.4,1500.8,1497.95,1498.6,774,60,0
2011-04-26 18:00:00,1498.53,1502.7,1497.82,1501.95,1010,55,0
2011-04-26 19:00:00,1502.0,1503.58,1500.91,1501.31,740,52,0
2011-04-26 20:00:00,1501.3,1503.7,1500.5,1501.4,447,50,0
2011-04-26 21:00:00,1501.3,1502.7,1500.8,1501.4,291,55,0
2011-04-26 22:00:00,1501.5,1506.1,1501.1,1505.9,258,65,0
2011-04-27 01:00:00,1506.25,1509.43,1506.25,1508.65,149,80,0
2011-04-27 02:00:00,1508.6,1509.68,1507.7,1509.15,283,75,0
2011-04-27 03:00:00,1509.2,1509.2,1507.33,1508.03,398,75,0
2011-04-27 04:00:00,1507.97,1508.2,1505.55,1507.5,315,75,0
2011-04-27 05:00:00,1507.43,1507.8,1506.9,1507.8,190,70,0
2011-04-27 06:00:00,1507.9,1509.0,1507.7,1508.83,276,70,0
2011-04-27 07:00:00,1508.7,1508.9,1507.9,1508.59,375,69,0
2011-04-27 08:00:00,1508.5,1508.7,1506.06,1506.09,504,66,0
2011-04-27 09:00:00,1506.0,1507.1,1503.6,1505.0,543,50,0
2011-04-27 10:00:00,1505.0,1508.0,1504.6,1507.9,501,70,0
2011-04-27 11:00:00,1508.1,1508.2,1506.05,1507.0,485,50,0
2011-04-27 12:00:00,1506.95,1506.95,1505.07,1505.65,378,65,0
2011-04-27 13:00:00,1505.63,1508.8,1505.2,1508.5,423,65,0
2011-04-27 14:00:00,1508.4,1509.4,1506.8,1508.0,721,62,0
2011-04-27 15:00:00,1508.1,1513.3,1508.1,1510.6,1334,55,0
2011-04-27 16:00:00,1510.7,1512.0,1502.8,1506.05,2125,60,0
2011-04-27 17:00:00,1506.0,1510.7,1506.0,1507.65,1763,63,0
2011-04-27 18:00:00,1507.7,1514.65,1506.35,1512.15,1815,60,0
2011-04-27 19:00:00,1512.25,1523.5,1511.7,1522.75,1997,53,0
2011-04-27 20:00:00,1522.8,1525.15,1518.66,1524.8,1795,60,0
2011-04-27 21:00:00,1524.7,1530.0,1524.0,1530.0,1636,50,0
2011-04-27 22:00:00,1529.9,1529.9,1526.03,1526.65,197,70,0
2011-04-28 01:00:00,1528.3,1528.3,1524.13,1524.2,192,140,0
2011-04-28 02:00:00,1524.3,1529.98,1523.78,1529.63,256,80,0
2011-04-28 03:00:00,1529.58,1529.75,1528.11,1528.47,189,70,0
2011-04-28 04:00:00,1528.45,1528.93,1527.58,1527.73,155,70,0
2011-04-28 05:00:00,1527.83,1528.18,1525.93,1526.13,237,69,0
2011-04-28 06:00:00,1526.18,1533.2,1526.15,1531.4,463,55,0
2011-04-28 07:00:00,1531.5,1531.7,1529.05,1529.63,654,55,0
2011-04-28 08:00:00,1529.8,1530.96,1528.56,1529.95,733,60,0
2011-04-28 09:00:00,1530.1,1534.25,1529.38,1533.2,674,60,0
2011-04-28 10:00:00,1533.15,1533.6,1530.13,1533.05,718,50,0
2011-04-28 11:00:00,1533.0,1533.0,1529.95,1532.05,644,50,0
2011-04-28 12:00:00,1532.1,1533.0,1530.7,1532.1,534,60,0
2011-04-28 13:00:00,1532.0,1532.5,1528.0,1528.2,667,60,0
2011-04-28 14:00:00,1528.21,1532.6,1526.43,1531.5,1005,60,0
2011-04-28 15:00:00,1531.6,1535.5,1528.4,1535.1,1197,60,0
2011-04-28 16:00:00,1535.2,1535.8,1532.7,1534.2,1432,60,0
2011-04-28 17:00:00,1534.5,1538.2,1526.8,1529.7,1860,50,0
2011-04-28 18:00:00,1529.8,1533.65,1524.7,1531.0,1907,50,0
2011-04-28 19:00:00,1531.1,1533.2,1525.1,1532.2,2005,50,0
2011-04-28 20:00:00,1532.3,1535.6,1531.7,1534.9,922,50,0
2011-04-28 21:00:00,1534.85,1536.5,1533.5,1536.3,556,50,0
2011-04-28 22:00:00,1536.2,1536.5,1535.1,1535.75,125,70,0
2011-04-29 01:00:00,1535.13,1535.22,1533.85,1534.75,121,144,0
2011-04-29 02:00:00,1534.8,1536.83,1534.8,1535.1,192,75,0
2011-04-29 03:00:00,1535.13,1535.22,1532.3,1534.28,302,70,0
2011-04-29 04:00:00,1534.23,1534.88,1533.35,1533.72,190,65,0
2011-04-29 05:00:00,1533.68,1533.95,1532.6,1532.75,137,70,0
2011-04-29 06:00:00,1532.8,1533.8,1532.3,1533.3,261,55,0
2011-04-29 07:00:00,1533.35,1533.81,1532.3,1533.69,422,60,0
2011-04-29 08:00:00,1533.8,1534.4,1532.89,1533.4,322,60,0
2011-04-29 09:00:00,1533.44,1533.7,1532.0,1532.0,340,60,0
2011-04-29 10:00:00,1532.49,1533.5,1531.5,1533.4,541,50,0
2011-04-29 11:00:00,1533.5,1536.3,1532.9,1536.06,476,60,0
2011-04-29 12:00:00,1536.0,1537.36,1535.38,1536.5,579,60,0
2011-04-29 13:00:00,1536.56,1539.56,1534.8,1538.8,733,50,0
2011-04-29 14:00:00,1538.7,1540.25,1535.8,1537.11,1072,50,0
2011-04-29 15:00:00,1537.0,1538.9,1535.8,1538.9,1245,50,0
2011-04-29 16:00:00,1538.8,1544.8,1538.8,1543.2,1722,50,0
2011-04-29 17:00:00,1543.1,1544.4,1540.7,1544.2,1364,50,0
2011-04-29 18:00:00,1544.29,1549.2,1544.2,1548.55,1322,55,0
2011-04-29 19:00:00,1548.6,1559.7,1548.4,1557.79,1443,55,0
2011-04-29 20:00:00,1557.84,1569.0,1556.8,1564.2,1275,60,0
2011-04-29 21:00:00,1564.4,1564.4,1557.1,1562.28,1333,50,0
2011-04-29 22:00:00,1562.22,1564.1,1560.4,1563.3,41,60,0
2011-05-02 01:00:00,1547.25,1553.8,1547.25,1548.3,10,250,0
2011-05-02 02:00:00,1549.9,1554.05,1543.7,1545.35,44,120,0
2011-05-02 03:00:00,1545.5,1549.3,1544.85,1547.75,42,120,0
2011-05-02 04:00:00,1548.4,1549.0,1540.4,1540.4,43,120,0
2011-05-02 05:00:00,1541.4,1548.7,1538.85,1538.95,44,118,0
2011-05-02 06:00:00,1549.9,1553.85,1547.05,1548.47,549,70,0
2011-05-02 07:00:00,1548.03,1553.65,1548.03,1553.58,393,80,0
2011-05-02 08:00:00,1553.4,1559.9,1553.4,1556.05,529,60,0
2011-05-02 09:00:00,1556.18,1556.23,1550.1,1554.19,757,50,0
2011-05-02 10:00:00,1554.23,1554.98,1550.45,1552.5,592,50,0
2011-05-02 11:00:00,1552.58,1557.7,1551.35,1555.99,774,56,0
2011-05-02 12:00:00,1555.75,1557.6,1555.43,1557.0,607,50,0
2011-05-02 13:00:00,1556.86,1557.48,1551.38,1551.4,708,50,0
2011-05-02 14:00:00,1551.4,1553.65,1550.0,1553.3,1476,50,0
2011-05-02 15:00:00,1553.19,1558.31,1551.3,1556.97,1642,50,0
2011-05-02 16:00:00,1557.15,1567.75,1556.9,1567.75,1812,50,0
2011-05-02 17:00:00,1567.8,1575.13,1562.85,1563.59,2628,50,0
2011-05-02 18:00:00,1563.54,1565.55,1558.78,1562.97,1784,50,0
2011-05-02 19:00:00,1563.0,1563.18,1555.38,1558.02,1900,50,0
2011-05-02 20:00:00,1558.07,1559.3,1554.7,1555.3,1103,50,0
2011-05-02 21:00:00,1555.2,1557.9,1542.4,1542.7,1428,50,0
2011-05-02 22:00:00,1542.8,1546.38,1542.6,1545.05,371,50,0
2011-05-03 01:00:00,1538.93,1541.25,1535.08,1541.22,577,104,0
2011-05-03 02:00:00,1541.05,1545.38,1541.05,1544.43,716,104,0
2011-05-03 03:00:00,1544.38,1544.38,1539.71,1540.13,689,80,0
2011-05-03 04:00:00,1540.15,1542.28,1538.96,1541.58,621,80,0
2011-05-03 05:00:00,1541.56,1547.43,1541.53,1547.43,548,50,0
2011-05-03 06:00:00,1547.56,1550.5,1546.05,1549.4,838,50,0
2011-05-03 07:00:00,1549.35,1550.85,1547.6,1547.8,737,50,0
2011-05-03 08:00:00,1548.05,1548.9,1545.12,1546.8,799,50,0
2011-05-03 09:00:00,1546.9,1547.3,1540.28,1543.1,1083,55,0
2011-05-03 10:00:00,1543.3,1547.4,1542.3,1546.8,1022,55,0
2011-05-03 11:00:00,1546.7,1548.19,1543.15,1544.4,1033,50,0
2011-05-03 12:00:00,1544.45,1544.55,1540.98,1542.55,1112,50,0
2011-05-03 13:00:00,1542.4,1545.25,1535.7,1537.75,1506,55,0
2011-05-03 14:00:00,1538.15,1546.35,1536.9,1543.0,1854,55,0
2011-05-03 15:00:00,1543.1,1545.83,1536.35,1539.39,2208,55,0
2011-05-03 16:00:00,1539.58,1541.8,1532.4,1539.75,2206,50,0
2011-05-03 17:00:00,1539.78,1548.6,1538.8,1545.45,2939,50,0
2011-05-03 18:00:00,1545.43,1546.8,1537.35,1539.35,2150,50,0
2011-05-03 19:00:00,1539.4,1543.95,1531.58,1533.73,2315,50,0
2011-05-03 20:00:00,1533.69,1534.5,1527.0,1529.15,2441,50,0
2011-05-03 21:00:00,1529.35,1537.8,1529.1,1537.55,1682,50,0
2011-05-03 22:00:00,1537.5,1538.6,1535.55,1535.55,222,55,0
2011-05-04 01:00:00,1535.72,1536.84,1534.02,1536.82,362,80,0
2011-05-04 02:00:00,1536.72,1536.72,1532.44,1532.79,591,80,0
2011-05-04 03:00:00,1532.77,1535.72,1531.24,1532.72,776,80,0
2011-05-04 04:00:00,1532.69,1533.57,1531.52,1532.19,529,80,0
2011-05-04 05:00:00,1532.22,1533.54,1531.37,1532.63,326,75,0
2011-05-04 06:00:00,1532.7,1534.5,1532.08,1532.2,378,55,0
2011-05-04 07:00:00,1532.2,1534.15,1532.0,1533.3,400,50,0
2011-05-04 08:00:00,1533.4,1533.78,1531.15,1532.4,493,50,0
2011-05-04 09:00:00,1532.45,1538.73,1532.45,1536.33,746,50,0
2011-05-04 10:00:00,1536.3,1538.3,1535.1,1537.44,751,50,0
2011-05-04 11:00:00,1537.5,1537.98,1535.38,1535.74,864,52,0
2011-05-04 12:00:00,1535.79,1537.08,1532.88,1532.88,869,55,0
2011-05-04 13:00:00,1532.98,1536.9,1530.8,1533.5,1457,50,0
2011-05-04 14:00:00,1533.58,1542.95,1533.1,1540.38,2875,54,0
2011-05-04 15:00:00,1540.28,1541.89,1535.32,1537.96,3036,55,0
2011-05-04 16:00:00,1537.95,1541.66,1525.55,1528.4,3846,52,0
2011-05-04 17:00:00,1528.38,1528.98,1517.99,1519.48,3494,50,0
2011-05-04 18:00:00,1519.28,1520.09,1505.9,1511.2,2914,50,0
2011-05-04 19:00:00,1511.1,1516.64,1507.7,1514.4,2594,50,0
2011-05-04 20:00:00,1514.49,1520.5,1510.8,1518.3,2539,50,0
2011-05-04 21:00:00,1518.24,1518.74,1513.8,1515.58,1983,52,0
2011-05-04 22:00:00,1515.5,1518.38,1513.4,1515.82,713,55,0
2011-05-05 01:00:00,1517.5,1518.2,1514.1,1515.49,448,51,0
2011-05-05 02:00:00,1515.54,1518.08,1515.49,1517.92,816,58,0
2011-05-05 03:00:00,1517.99,1518.28,1515.68,1517.41,696,68,0
2011-05-05 04:00:00,1517.55,1518.0,1516.18,1516.98,574,53,0
2011-05-05 05:00:00,1517.1,1519.6,1516.68,1519.54,274,52,0
2011-05-05 06:00:00,1519.48,1521.75,1519.25,1521.4,1076,50,0
2011-05-05 07:00:00,1521.3,1521.8,1518.22,1519.4,1091,51,0
2011-05-05 08:00:00,1519.3,1520.45,1517.69,1519.85,1040,50,0
2011-05-05 09:00:00,1519.76,1520.86,1514.89,1516.01,1425,50,0
2011-05-05 10:00:00,1516.0,1516.56,1511.31,1514.06,1517,50,0
2011-05-05 11:00:00,1514.11,1515.56,1505.63,1507.01,1440,57,0
2011-05-05 12:00:00,1507.06,1509.1,1496.1,1497.22,2447,56,0
2011-05-05 13:00:00,1497.28,1505.6,1496.51,1505.6,2121,54,0
2011-05-05 14:00:00,1505.62,1510.25,1502.8,1508.1,2890,50,0
2011-05-05 15:00:00,1507.91,1512.8,1503.08,1511.98,3013,50,0
2011-05-05 16:00:00,1512.0,1512.75,1494.91,1497.9,3409,50,0
2011-05-05 17:00:00,1497.91,1498.8,1479.1,1486.2,3798,50,0
2011-05-05 18:00:00,1486.21,1489.4,1477.6,1481.32,3476,50,0
2011-05-05 19:00:00,1481.3,1484.7,1473.26,1477.34,3154,50,0
2011-05-05 20:00:00,1477.5,1480.1,1468.1,1469.6,3011,53,0
2011-05-05 21:00:00,1469.46,1473.9,1462.35,1471.11,3451,50,0
2011-05-05 22:00:00,1471.2,1476.41,1469.97,1473.9,1216,50,0
2011-05-06 01:00:00,1473.62,1473.76,1470.9,1473.1,733,58,0
2011-05-06 02:00:00,1473.0,1488.72,1472.52,1486.37,2012,50,0
2011-05-06 03:00:00,1486.36,1489.53,1485.1,1488.16,1372,50,0
2011-05-06 04:00:00,1488.21,1489.3,1486.61,1489.06,943,60,0
2011-05-06 05:00:00,1488.99,1490.0,1488.05,1488.62,647,55,0
2011-05-06 06:00:00,1488.65,1488.85,1485.0,1485.01,1503,57,0
2011-05-06 07:00:00,1485.0,1486.18,1483.26,1485.7,1534,57,0
2011-05-06 08:00:00,1485.66,1487.95,1484.78,1487.6,1331,58,0
2011-05-06 09:00:00,1487.65,1487.95,1478.2,1479.75,2414,50,0
2011-05-06 10:00:00,1479.8,1484.43,1476.6,1484.4,2317,52,0
2011-05-06 11:00:00,1484.45,1488.45,1483.47,1484.9,2069,50,0
2011-05-06 12:00:00,1484.85,1487.78,1484.4,1485.0,1764,55,0
2011-05-06 13:00:00,1485.03,1487.18,1477.7,1478.95,2407,50,0
2011-05-06 14:00:00,1479.0,1486.63,1476.14,1485.35,3114,50,0
2011-05-06 15:00:00,1485.3,1494.95,1485.22,1488.2,3085,50,0
